semestre,codigo,disciplina,turma,turma_url,docente,horario,padrao_dias,vagas,inscritos
2025/1,GGM00137,FUNDAMENTOS DE CÁLCULO E GEOMETRIA,I1,/graduacao/quadrodehorarios/turmas/100000421266,Jose Roberto Linhares de Mattos,Seg 11:00-13:00; Qua 11:00-13:00,Seg-Qua,4,46
2025/1,GGM00137,FUNDAMENTOS DE CÁLCULO E GEOMETRIA,P1,/graduacao/quadrodehorarios/turmas/100000421272,Jiagang Yang,Seg 11:00-13:00; Qua 11:00-13:00,Seg-Qua,66,54
2025/1,GGM00137,FUNDAMENTOS DE CÁLCULO E GEOMETRIA,Q1,/graduacao/quadrodehorarios/turmas/100000421294,Luiz Manoel Silva de Figueiredo,Ter 09:00-11:00; Qui 09:00-11:00,Ter-Qui,65,36
2025/1,GGM00137,FUNDAMENTOS DE CÁLCULO E GEOMETRIA,Q1,/graduacao/quadrodehorarios/turmas/100000421294,Sally Andria Vieira da Silva,Ter 09:00-11:00; Qui 09:00-11:00,Ter-Qui,65,36
2025/1,GGM00137,FUNDAMENTOS DE CÁLCULO E GEOMETRIA,R1,/graduacao/quadrodehorarios/turmas/100000421297,Joao Helder Olmedo Rodrigues,Ter 16:00-18:00; Qui 16:00-18:00,Ter-Qui,57,39
2025/1,GGM00137,FUNDAMENTOS DE CÁLCULO E GEOMETRIA,T1,/graduacao/quadrodehorarios/turmas/100000425000,Zhou Cong,Seg 11:00-13:00; Qua 11:00-13:00,Seg-Qua,64,12
2025/1,GGM00137,FUNDAMENTOS DE CÁLCULO E GEOMETRIA,T1,/graduacao/quadrodehorarios/turmas/100000425000,Leonardo Novaes Mesquita Damasceno,Seg 11:00-13:00; Qua 11:00-13:00,Seg-Qua,64,12
2025/1,GFI00161,FÍSICA EXPERIMENTAL I,BA,/graduacao/quadrodehorarios/turmas/100000418559,Joao Florencio Junior,Seg 11:00-13:00,Seg,24,24
2025/1,GFI00161,FÍSICA EXPERIMENTAL I,BC,/graduacao/quadrodehorarios/turmas/100000418549,Joao Florencio Junior,Ter 11:00-13:00,Ter,24,24
2025/1,GFI00161,FÍSICA EXPERIMENTAL I,BH,/graduacao/quadrodehorarios/turmas/100000418550,Carlos Enrique Navia Ojeda,Seg 14:00-16:00,Seg,24,21
2025/1,GFI00161,FÍSICA EXPERIMENTAL I,CB,/graduacao/quadrodehorarios/turmas/100000418560,Carlos Enrique Navia Ojeda,Ter 14:00-16:00,Ter,23,21
2025/1,GFI00161,FÍSICA EXPERIMENTAL I,CE,/graduacao/quadrodehorarios/turmas/100000418602,Djalma Rosa Mendes Junior,Qui 14:00-16:00,Qui,19,16
2025/1,GFI00161,FÍSICA EXPERIMENTAL I,DA,/graduacao/quadrodehorarios/turmas/100000418561,Gabriel Bié Alves,Seg 16:00-18:00,Seg,24,23
2025/1,GFI00161,FÍSICA EXPERIMENTAL I,DC,/graduacao/quadrodehorarios/turmas/100000418564,Lucas Raimundo Rodrigues,Qua 16:00-18:00,Qua,24,21
2025/1,GFI00161,FÍSICA EXPERIMENTAL I,DF,/graduacao/quadrodehorarios/turmas/100000418567,Tarik,Qui 16:00-18:00,Qui,24,21
2025/1,GFI00161,FÍSICA EXPERIMENTAL I,DG,/graduacao/quadrodehorarios/turmas/100000418585,Carlos Enrique Navia Ojeda,Seg 11:00-13:00,Seg,24,24
2025/1,GFI00161,FÍSICA EXPERIMENTAL I,EE,/graduacao/quadrodehorarios/turmas/100000418568,Tarik Pereira Cysne,Seg 18:00-20:00,Seg,24,23
2025/1,GFI00162,FÍSICA EXPERIMENTAL II,CD,/graduacao/quadrodehorarios/turmas/100000418582,Pedro Neto de Faria,Seg 14:00-16:00,Seg,22,7
2025/1,GFI00158,FÍSICA I,B2,/graduacao/quadrodehorarios/turmas/100000418496,Jurgen Fritz Stilck,Seg 11:00-13:00; Qua 11:00-13:00; Sab 08:00-10:00,Seg-Qua-Sab,100,95
2025/1,GFI00158,FÍSICA I,B3,/graduacao/quadrodehorarios/turmas/100000418499,Caio Vaz Pereira de Brito,Qua 11:00-13:00; Sex 11:00-13:00; Sab 08:00-10:00,Qua-Sex-Sab,83,57
2025/1,GFI00158,FÍSICA I,C1,/graduacao/quadrodehorarios/turmas/100000418497,Nuno Miguel Melo Crokidakis Peregrino,Seg 14:00-16:00; Qua 14:00-16:00; Sab 08:00-10:00,Seg-Qua-Sab,100,94
2025/1,GFI00158,FÍSICA I,C2,/graduacao/quadrodehorarios/turmas/100000418529,Rodrigo Ferreira Sobreiro,Seg 14:00-16:00; Qua 14:00-16:00; Sab 08:00-10:00,Seg-Qua-Sab,70,59
2025/1,GFI00158,FÍSICA I,D1,/graduacao/quadrodehorarios/turmas/100000419167,Rodrigo Ferreira Sobreiro,Seg 16:00-18:00; Qua 16:00-18:00; Sab 08:00-10:00,Seg-Qua-Sab,79,70
2025/1,GFI00158,FÍSICA I,F1,/graduacao/quadrodehorarios/turmas/100000419170,Gabriel Bié Alves,Seg 20:00-22:00; Qua 20:00-22:00; Sab 08:00-10:00,Seg-Qua-Sab,99,80
2025/1,GFI00158,FÍSICA I,G1,/graduacao/quadrodehorarios/turmas/100000418524,Caio Vaz Pereira de Brito,Qua 09:00-11:00; Sex 09:00-11:00; Sab 08:00-10:00,Qua-Sex-Sab,75,45
2025/1,GFI00159,FÍSICA II,D1,/graduacao/quadrodehorarios/turmas/100000418495,Marcos Sergio Figueira da Silva,Seg 16:00-18:00; Qua 16:00-18:00; Sab 11:00-13:00,Seg-Qua-Sab,51,46
2025/1,GFI00159,FÍSICA II,E1,/graduacao/quadrodehorarios/turmas/100000418516,Nuno Miguel Melo Crokidakis Peregrino,Seg 18:00-20:00; Qua 18:00-20:00; Sab 11:00-13:00,Seg-Qua-Sab,75,68
2025/1,TEP00111,GERENCIAMENTO DE PROJETOS I,A1,/graduacao/quadrodehorarios/turmas/100000420500,Jose Rodrigues de Farias Filho,Ter 07:00-11:00,Ter,45,32
2025/1,TEP00111,GERENCIAMENTO DE PROJETOS I,B1,/graduacao/quadrodehorarios/turmas/100000420488,Ruben Huamanchumo Gutierrez,Qua 09:00-13:00,Qua,45,23
2025/1,TCC00324,GOVERNANÇA EM TECNOLOGIA DA INFORMAÇÃO,A1,/graduacao/quadrodehorarios/turmas/100000421734,Luciana Cardoso de Castro Salgado,Seg 20:00-22:00; Qua 20:00-22:00,Seg-Qua,40,33
2025/1,TCC00297,INTELIGÊNCIA ARTIFICIAL,A1,/graduacao/quadrodehorarios/turmas/100000421740,Aline Marins Paes Carvalho,Ter 11:00-13:00; Qui 11:00-13:00,Ter-Qui,46,42
2025/1,STA00191,INTELIGÊNCIA DE NEGÓCIOS,P1,/graduacao/quadrodehorarios/turmas/100000422228,Elaine Ribeiro Sigette,Ter 18:00-22:00,Ter,65,48
2025/1,TCC00298,INTERFACE HOMEM-MÁQUINA,A1,/graduacao/quadrodehorarios/turmas/100000421744,Daniela Gorski Trevisan,Seg 11:00-13:00; Qua 11:00-13:00,Seg-Qua,46,26
2025/1,TET00319,INTRODUÇÃO AO KIT DE DESENVOLVIMENTO ARDUINO I,AA,/graduacao/quadrodehorarios/turmas/100000418031,Alexandre Santos de La Vega,Seg 18:00-20:00; Sab 09:00-11:00,Seg-Sab,12,7
2025/1,TCC00350,INTRODUÇÃO À COMPUTAÇÃO QUÂNTICA,A1,/graduacao/quadrodehorarios/turmas/100000423951,Luis Antonio Brasil Kowada,Sex 09:00-13:00,Sex,38,30
2025/1,TCC00301,LABORATÓRIO DE PROGRAMAÇÃO DE JOGOS,AA,/graduacao/quadrodehorarios/turmas/100000421984,Esteban Walter Gonzalez Clua,Ter 11:00-13:00,Ter,36,31
2025/1,TCC00301,LABORATÓRIO DE PROGRAMAÇÃO DE JOGOS,BA,/graduacao/quadrodehorarios/turmas/100000421986,Esteban Walter Gonzalez Clua,Qui 11:00-13:00,Qui,38,25
2025/1,TCC00344,LABORATÓRIO DE PROGRAMAÇÃO PARALELA I,AA,/graduacao/quadrodehorarios/turmas/100000421991,Lucia Maria de Assumpcao Drummond,Seg 07:00-09:00; Qua 07:00-09:00,Seg-Qua,50,46
2025/1,TCC00346,LABORATÓRIO DE RESOLUÇÃO DE PROBLEMAS,AA,/graduacao/quadrodehorarios/turmas/100000421995,Mario Roberto Folhadela Benevides,Ter 16:00-18:00,Ter,7,33
2025/1,TCC00346,LABORATÓRIO DE RESOLUÇÃO DE PROBLEMAS,BA,/graduacao/quadrodehorarios/turmas/100000422006,Andre Renato Villela da Silva,Ter 16:00-18:00,Ter,9,32
2025/1,TCC00346,LABORATÓRIO DE RESOLUÇÃO DE PROBLEMAS,CA,/graduacao/quadrodehorarios/turmas/100000422003,Mario Roberto Folhadela Benevides,Qui 16:00-18:00,Qui,4,27
2025/1,TCC00346,LABORATÓRIO DE RESOLUÇÃO DE PROBLEMAS,DA,/graduacao/quadrodehorarios/turmas/100000422007,Andre Renato Villela da Silva,Qui 16:00-18:00,Qui,28,8
2025/1,GCI00141,LABORATÓRIO DE TRATAMENTO E RECUPERAÇÃO DA INFORMAÇÃO,B1,/graduacao/quadrodehorarios/turmas/100000420734,Nilson Theobald Barbosa,Ter 18:00-22:00,Ter,51,24
2025/1,GLC00292,LIBRAS I,A1,/graduacao/quadrodehorarios/turmas/100000416439,Tatiane Militao de Sa,Seg 09:00-11:00,Seg,44,31
2025/1,GLC00292,LIBRAS I,D1,/graduacao/quadrodehorarios/turmas/100000416539,Mariana da Cunha Teixeira de Souza,Qui 09:00-11:00,Qui,44,36
2025/1,GLC00292,LIBRAS I,E3,/graduacao/quadrodehorarios/turmas/100000417913,Daniele Pereira dos Santos Magon,Sex 16:00-18:00,Sex,45,32
2025/1,TCC00304,LINGUAGENS DE PROGRAMAÇÃO,A1,/graduacao/quadrodehorarios/turmas/100000422432,Christiano de Oliveira Braga,Seg 11:00-13:00; Qua 11:00-13:00,Seg-Qua,62,59
2025/1,TCC00305,LINGUAGENS FORMAIS E TEORIA DA COMPUTAÇÃO,A1,/graduacao/quadrodehorarios/turmas/100000422434,Bruno Lopes Vieira,Seg 07:00-09:00; Qua 07:00-09:00,Seg-Qua,68,63
2025/1,GAN00166,LÓGICA PARA A CIÊNCIA DA COMPUTAÇÃO,A1,/graduacao/quadrodehorarios/turmas/100000423785,Jorge Petrucio Viana,Seg 14:00-16:00; Qua 14:00-16:00,Seg-Qua,54,48
2025/1,GAN00166,LÓGICA PARA A CIÊNCIA DA COMPUTAÇÃO,B1,/graduacao/quadrodehorarios/turmas/100000423786,Slobodan Tanushevski,Ter 14:00-16:00; Qui 14:00-16:00,Ter-Qui,53,52
2025/1,GAN00167,MATEMÁTICA DISCRETA,A1,/graduacao/quadrodehorarios/turmas/100000423784,Taisa Lopes Martins,Seg 14:00-16:00; Qua 14:00-16:00,Seg-Qua,51,46
2025/1,GAN00167,MATEMÁTICA DISCRETA,B1,/graduacao/quadrodehorarios/turmas/100000423880,Jose Koiller,Seg 14:00-16:00; Qua 14:00-16:00,Seg-Qua,11,41
2025/1,GAN00167,MATEMÁTICA DISCRETA,C1,/graduacao/quadrodehorarios/turmas/100000423782,Yuri Ki,Seg 14:00-16:00; Qua 14:00-16:00,Seg-Qua,17,48
2025/1,TCC00330,MODELAGEM DE PROCESSOS DE NEGÓCIOS,A1,/graduacao/quadrodehorarios/turmas/100000422446,Flavio Luiz Seixas,Seg 18:00-20:00; Qua 18:00-20:00,Seg-Qua,50,49
2025/1,STA00267,MODELOS DE GESTÃO CONTEMPORÂNEA,P1,/graduacao/quadrodehorarios/turmas/100000422256,Mariana Marinho da Costa Lima Peixoto,Qui 18:00-22:00,Qui,70,63
2025/1,TCC00306,MÉTODOS NUMÉRICOS,A1,/graduacao/quadrodehorarios/turmas/100000422439,Luiz Fernando Bez,Ter 09:00-11:00; Qui 09:00-11:00,Ter-Qui,60,46
2025/1,TCC00318,PESQUISA OPERACIONAL,A1,/graduacao/quadrodehorarios/turmas/100000422449,Yuri Abitbol de Menezes Frota,Ter 09:00-11:00; Qui 09:00-11:00,Ter-Qui,64,61
2025/1,TCC00307,PROGRAMAÇÃO CIENTÍFICA,A1,/graduacao/quadrodehorarios/turmas/100000422456,Ricardo Leiderman,Ter 09:00-11:00; Qui 09:00-11:00,Ter-Qui,70,68
2025/1,TCC00308,PROGRAMAÇÃO DE COMPUTADORES I,A1,/graduacao/quadrodehorarios/turmas/100000422506,Jose Viterbo Filho,Seg 16:00-18:00; Qua 16:00-18:00,Seg-Qua,10,45
2025/1,TCC00308,PROGRAMAÇÃO DE COMPUTADORES I,B1,/graduacao/quadrodehorarios/turmas/100000422507,Igor Machado Coelho,Seg 16:00-18:00; Qua 16:00-18:00,Seg-Qua,15,49
2025/1,TCC00347,PROGRAMAÇÃO ESTRUTURADA,A1,/graduacao/quadrodehorarios/turmas/100000422549,Isabel Cristina Mello Rosseti,Ter 09:00-11:00; Qui 09:00-11:00,Ter-Qui,47,47
2025/1,TCC00347,PROGRAMAÇÃO ESTRUTURADA,B1,/graduacao/quadrodehorarios/turmas/100000422550,Aline Marins Paes Carvalho,Ter 09:00-11:00; Qui 09:00-11:00,Ter-Qui,51,49
2025/1,TCC00328,PROGRAMAÇÃO ORIENTADA A OBJETOS,B1,/graduacao/quadrodehorarios/turmas/100000422553,Rebeca Campos Motta,Seg 16:00-18:00; Qua 16:00-18:00,Seg-Qua,49,48
2025/1,TCC00328,PROGRAMAÇÃO ORIENTADA A OBJETOS,C1,/graduacao/quadrodehorarios/turmas/100000423947,Anselmo Antunes Montenegro,Seg 11:00-13:00; Qua 11:00-13:00,Seg-Qua,46,35
2025/1,TCC00312,PROJETO DE SOFTWARE,A1,/graduacao/quadrodehorarios/turmas/100000422624,Vania de Oliveira Neves,Seg 11:00-13:00; Qua 11:00-13:00,Seg-Qua,61,54
2025/1,TEC00209,PROPRIEDADE INDUSTRIAL,A1,/graduacao/quadrodehorarios/turmas/100000416797,Luis Gustavo Zelaya Cruz,Sex 14:00-18:00,Sex,71,39
2025/1,TEC00209,PROPRIEDADE INDUSTRIAL,B1,/graduacao/quadrodehorarios/turmas/100000416822,Luis Gustavo Zelaya Cruz,Sex 08:00-12:00,Sex,72,45
2025/1,SDV00143,PROPRIEDADE INTELECTUAL,P1,/graduacao/quadrodehorarios/turmas/100000414264,Clarisse Stephan Farhat Jorge,Ter 18:00-20:00; Ter 20:00-22:00,Ter,66,62
2025/1,TCC00313,REDES DE COMPUTADORES I,A1,/graduacao/quadrodehorarios/turmas/100000422727,Celio Vinicius Neves de Albuquerque,Ter 07:00-09:00; Qui 07:00-09:00,Ter-Qui,62,60
2025/1,TCC00314,REDES DE COMPUTADORES II,A1,/graduacao/quadrodehorarios/turmas/100000422728,Celio Vinicius Neves de Albuquerque,Ter 11:00-13:00; Qui 11:00-13:00,Ter-Qui,46,39
2025/1,GCI00126,REPRESENTAÇÃO DA INFORMAÇÃO,C1,/graduacao/quadrodehorarios/turmas/100000420428,Rosana Portugal Tavares de Moraes,Qui 09:00-13:00,Qui,57,31
2025/1,TCC00341,SEGURANÇA DA INFORMAÇÃO,A1,/graduacao/quadrodehorarios/turmas/100000422729,Igor Monteiro Moraes,Seg 20:00-22:00; Qua 20:00-22:00,Seg-Qua,62,61
2025/1,TCC00315,SISTEMAS DISTRIBUÍDOS,A1,/graduacao/quadrodehorarios/turmas/100000422732,Flavia Coimbra Delicato,Ter 07:00-09:00; Qui 07:00-09:00,Ter-Qui,45,30
2025/1,TCC00316,SISTEMAS OPERACIONAIS,A1,/graduacao/quadrodehorarios/turmas/100000422794,Maria Cristina Silva Boeres,Ter 11:00-13:00; Qui 11:00-13:00,Ter-Qui,55,49
2025/1,TCC00244,TÓPICOS EM BANCO DE DADOS I,A1,/graduacao/quadrodehorarios/turmas/100000423949,Daniel Cardoso Moraes de Oliveira,Ter 18:00-20:00; Qui 18:00-20:00,Ter-Qui,41,38
2025/1,TCC00245,TÓPICOS EM BANCO DE DADOS II,A1,/graduacao/quadrodehorarios/turmas/100000423954,Vanessa Braganholo Murta,Ter 16:00-18:00; Qui 16:00-18:00,Ter-Qui,30,4
2025/1,TCC00241,TÓPICOS EM COMPUTAÇÃO I,A1,/graduacao/quadrodehorarios/turmas/100000423956,Leandro Augusto Frata Fernandes,Seg 18:00-20:00; Qua 18:00-20:00,Seg-Qua,16,7
2025/1,TCC00242,TÓPICOS EM COMPUTAÇÃO II,A1,/graduacao/quadrodehorarios/turmas/100000423962,Mauricio da Silva Pires,Ter 20:00-22:00; Qui 20:00-22:00,Ter-Qui,37,20
2025/1,TCC00243,TÓPICOS EM COMPUTAÇÃO III,A1,/graduacao/quadrodehorarios/turmas/100000424733,Pedro Cortez Fetter Lopes,Seg 16:00-18:00; Qua 16:00-18:00,Seg-Qua,10,7
2025/1,TCC00250,TÓPICOS EM ENGENHARIA DE SOFWARE I,A1,/graduacao/quadrodehorarios/turmas/100000423953,Leonardo Gresta Paulino Murta,Qua 07:00-09:00; Sex 07:00-09:00,Qua-Sex,21,12
2025/1,TCC00251,TÓPICOS EM ENGENHARIA DE SOFWARE II,A1,/graduacao/quadrodehorarios/turmas/100000423957,Troy Costa Kohwalter,Ter 11:00-13:00; Qui 11:00-13:00,Ter-Qui,43,29
2025/1,TCC00259,TÓPICOS EM INTELIGÊNCIA ARTIFICIAL I,A1,/graduacao/quadrodehorarios/turmas/100000423948,Mariza Ferro,Ter 16:00-18:00; Qui 16:00-18:00,Ter-Qui,24,19
2025/1,TCC00260,TÓPICOS EM INTELIGÊNCIA ARTIFICIAL II,A1,/graduacao/quadrodehorarios/turmas/100000423958,Leandro Santiago de Araujo,Ter 14:00-16:00; Qui 14:00-16:00,Ter-Qui,25,20
2025/1,TCC00261,TÓPICOS EM INTELIGÊNCIA ARTIFICIAL III,A1,/graduacao/quadrodehorarios/turmas/100000423960,Anselmo Antunes Montenegro,Seg 09:00-11:00; Qua 09:00-11:00,Seg-Qua,28,21
2025/1,TCC00253,TÓPICOS ESPECIAIS EM SISTEMAS DE PROGRAMAÇÃO I,A1,/graduacao/quadrodehorarios/turmas/100000423959,Patrick Barbosa Moratori,Seg 16:00-18:00; Qua 16:00-18:00,Seg-Qua,41,32
2025/1,TCC00202,"VISUALIZAÇÃO, SIMULAÇÃO E JOGOS DIGITAIS",A1,/graduacao/quadrodehorarios/turmas/100000423955,Esteban Walter Gonzalez Clua,Ter 09:00-11:00; Qui 09:00-11:00,Ter-Qui,34,29
2025/1,GAN00140,ÁLGEBRA LINEAR,A1,/graduacao/quadrodehorarios/turmas/100000423795,Claudia Ossanai,Seg 09:00-11:00; Qua 09:00-11:00,Seg-Qua,48,42
2025/1,GAN00140,ÁLGEBRA LINEAR,B1,/graduacao/quadrodehorarios/turmas/100000423796,Bely Rodriguez Morales,Seg 09:00-11:00; Qua 09:00-11:00,Seg-Qua,50,49
2025/1,GAN00140,ÁLGEBRA LINEAR,C1,/graduacao/quadrodehorarios/turmas/100000423797,Thiago Lourenco Pires,Seg 09:00-11:00; Qua 09:00-11:00,Seg-Qua,50,41
2025/1,GAN00140,ÁLGEBRA LINEAR,D1,/graduacao/quadrodehorarios/turmas/100000423798,Paulo Henrique Cabido Gusmao,Seg 09:00-11:00; Qua 09:00-11:00,Seg-Qua,50,48
2025/1,GAN00140,ÁLGEBRA LINEAR,H1,/graduacao/quadrodehorarios/turmas/100000424449,Paula Murgel Veloso,Seg 14:00-16:00; Qua 14:00-16:00,Seg-Qua,49,44
2025/1,GAN00140,ÁLGEBRA LINEAR,J1,/graduacao/quadrodehorarios/turmas/100000423805,Danilo Vilela Avelar,Ter 11:00-13:00; Qui 11:00-13:00,Ter-Qui,53,47
2025/1,GAN00140,ÁLGEBRA LINEAR,K1,/graduacao/quadrodehorarios/turmas/100000423806,Cecilia de Souza Fernandez,Ter 16:00-18:00; Qui 16:00-18:00,Ter-Qui,48,45
2025/1,GAN00140,ÁLGEBRA LINEAR,L1,/graduacao/quadrodehorarios/turmas/100000424459,Vinicius Mendes Couto Pereira,Ter 16:00-18:00; Qui 16:00-18:00,Ter-Qui,60,58
2025/1,GAN00140,ÁLGEBRA LINEAR,M1,/graduacao/quadrodehorarios/turmas/100000425667,Aldo Amilcar Bazan Pacoricona,Seg 11:00-13:00; Qua 11:00-13:00,Seg-Qua,22,10
2025/2,TEP00108,ADMINISTRAÇÃO APLICADA À ENGENHARIA,A1,/graduacao/quadrodehorarios/turmas/100000432217,Marcos Costa Roboredo,Seg 09:00-13:00,Seg,39,28
2025/2,TEP00108,ADMINISTRAÇÃO APLICADA À ENGENHARIA,B1,/graduacao/quadrodehorarios/turmas/100000432187,Valdecy Pereira,Seg 14:00-18:00,Seg,45,29
2025/2,TEP00108,ADMINISTRAÇÃO APLICADA À ENGENHARIA,C1,/graduacao/quadrodehorarios/turmas/100000432197,Valdecy Pereira,Seg 18:00-22:00,Seg,49,44
2025/2,TCC00284,ALGORITMOS EM GRAFOS,A1,/graduacao/quadrodehorarios/turmas/100000435037,Fabio Protti,Ter 09:00-11:00; Qui 09:00-11:00,Ter-Qui,61,59
2025/2,TCC00284,ALGORITMOS EM GRAFOS,Z1,/graduacao/quadrodehorarios/turmas/100000437839,Fabio Protti,Ter 14:00-16:00; Qui 14:00-16:00,Ter-Qui,1,1
2025/2,TCC00285,ANÁLISE E PROJETO DE ALGORITMOS,A1,/graduacao/quadrodehorarios/turmas/100000435038,Loana Tito Nogueira,Ter 11:00-13:00; Qui 11:00-13:00,Ter-Qui,70,63
2025/2,TCC00286,ARQUITETURAS DE COMPUTADORES,A1,/graduacao/quadrodehorarios/turmas/100000435039,Eugene Francis Vinod Rebello,Ter 09:00-11:00; Qui 09:00-11:00,Ter-Qui,50,28
2025/2,TCC00286,ARQUITETURAS DE COMPUTADORES,B1,/graduacao/quadrodehorarios/turmas/100000435040,Maria Cristina Silva Boeres,Ter 09:00-11:00; Qui 09:00-11:00,Ter-Qui,50,47
2025/2,TCC00349,AVALIAÇÃO DE DESEMPENHO,A1,/graduacao/quadrodehorarios/turmas/100000435041,Antonio Augusto de Aragao Rocha,Ter 07:00-09:00; Qui 07:00-09:00,Ter-Qui,66,64
2025/2,TCC00287,BANCO DE DADOS I,A1,/graduacao/quadrodehorarios/turmas/100000435042,Luiz Andre Portes Paes Leme,Seg 07:00-09:00; Qua 07:00-09:00,Seg-Qua,54,51
2025/2,TCC00288,BANCO DE DADOS II,A1,/graduacao/quadrodehorarios/turmas/100000435043,Luiz Andre Portes Paes Leme,Seg 11:00-13:00; Qua 11:00-13:00,Seg-Qua,54,17
2025/2,TCC00194,BIOLOGIA COMPUTACIONAL,A1,/graduacao/quadrodehorarios/turmas/100000435566,Helena Cristina da Gama Leitao,Ter 16:00-18:00; Qui 16:00-18:00,Ter-Qui,21,12
2025/2,TET00347,CIRCUITOS DIGITAIS PARA CIÊNCIA DA COMPUTAÇÃO,A1,/graduacao/quadrodehorarios/turmas/100000433027,Alexandre Santos de La Vega,Seg 14:00-16:00; Qua 14:00-16:00,Seg-Qua,44,43
2025/2,TET00347,CIRCUITOS DIGITAIS PARA CIÊNCIA DA COMPUTAÇÃO,B1,/graduacao/quadrodehorarios/turmas/100000433028,Joao Marcos Meirelles da Silva,Ter 14:00-16:00; Qui 14:00-16:00,Ter-Qui,45,40
2025/2,TCC00289,COMPILADORES,A1,/graduacao/quadrodehorarios/turmas/100000435044,Flavia Cristina Bernardini,Seg 07:00-09:00; Qua 07:00-09:00,Seg-Qua,55,55
2025/2,GSI00433,COMPORTAMENTO ORGANIZACIONAL,A1,/graduacao/quadrodehorarios/turmas/100000433877,Gabriela Siqueira Salomao,Ter 18:00-22:00,Ter,41,40
2025/2,TCC00290,COMPUTAÇÃO E SOCIEDADE,A1,/graduacao/quadrodehorarios/turmas/100000435045,Jose Raphael Bokehi,Qui 11:00-13:00,Qui,53,51
2025/2,TCC00291,COMPUTAÇÃO GRÁFICA,A1,/graduacao/quadrodehorarios/turmas/100000434309,Esteban Walter Gonzalez Clua,Seg 11:00-13:00; Qua 11:00-13:00,Seg-Qua,50,31
2025/2,GMA00154,CÁLCULO 1,B2,/graduacao/quadrodehorarios/turmas/100000429290,Andres Koropecki,Seg 09:00-11:00; Qua 09:00-11:00,Seg-Qua,7,40
2025/2,GMA00154,CÁLCULO 1,C2,/graduacao/quadrodehorarios/turmas/100000429338,Andres Koropecki,Seg 11:00-13:00; Qua 11:00-13:00,Seg-Qua,44,36
2025/2,GMA00154,CÁLCULO 1,C5,/graduacao/quadrodehorarios/turmas/100000429355,Raquel Ribeiro Barroso Portela,Seg 11:00-13:00; Qua 11:00-13:00,Seg-Qua,49,44
2025/2,GMA00154,CÁLCULO 1,D9,/graduacao/quadrodehorarios/turmas/100000429388,Josefa Genyle do Nascimento Santana,Seg 14:00-16:00; Qua 14:00-16:00,Seg-Qua,30,21
2025/2,GMA00154,CÁLCULO 1,E2,/graduacao/quadrodehorarios/turmas/100000429396,Shangjie Yang,Seg 16:00-18:00; Qua 16:00-18:00,Seg-Qua,50,47
2025/2,GMA00154,CÁLCULO 1,E3,/graduacao/quadrodehorarios/turmas/100000437713,Sem alocado,Seg 16:00-18:00; Qua 16:00-18:00,Seg-Qua,36,24
2025/2,GMA00154,CÁLCULO 1,F1,/graduacao/quadrodehorarios/turmas/100000429403,Maria Luiza Oliveira Santos,Seg 18:00-20:00; Qua 18:00-20:00,Seg-Qua,52,46
2025/2,GMA00154,CÁLCULO 1,F2,/graduacao/quadrodehorarios/turmas/100000429404,Shangjie Yang,Seg 18:00-20:00; Qua 18:00-20:00,Seg-Qua,49,46
2025/2,GMA00154,CÁLCULO 1,G1,/graduacao/quadrodehorarios/turmas/100000429405,Plinio Guillel Pino Murillo,Seg 20:00-22:00; Qua 20:00-22:00,Seg-Qua,47,38
2025/2,GMA00154,CÁLCULO 1,M1,/graduacao/quadrodehorarios/turmas/100000429406,Dennis Leonardo Becerra Hernandez,Ter 07:00-09:00; Qui 07:00-09:00,Ter-Qui,47,38
2025/2,GMA00154,CÁLCULO 1,N3,/graduacao/quadrodehorarios/turmas/100000429461,Omar Javier Solano Albornoz,Ter 09:00-11:00; Qui 09:00-11:00,Ter-Qui,36,25
2025/2,GMA00154,CÁLCULO 1,O2,/graduacao/quadrodehorarios/turmas/100000429463,Leonardo Navarro de Carvalho,Ter 11:00-13:00; Qui 11:00-13:00,Ter-Qui,35,23
2025/2,GMA00154,CÁLCULO 1,P2,/graduacao/quadrodehorarios/turmas/100000429466,Adriana Victoria da Luz Angeloni,Ter 14:00-16:00; Qui 14:00-16:00,Ter-Qui,32,21
2025/2,GMA00154,CÁLCULO 1,Q2,/graduacao/quadrodehorarios/turmas/100000429469,Marco Boggi,Ter 16:00-18:00; Qui 16:00-18:00,Ter-Qui,19,7
2025/2,GMA00154,CÁLCULO 1,R2,/graduacao/quadrodehorarios/turmas/100000429472,Marco Boggi,Ter 18:00-20:00; Qui 18:00-20:00,Ter-Qui,42,20
2025/2,GMA00155,CÁLCULO 2,M2,/graduacao/quadrodehorarios/turmas/100000429879,Pablo Gutierrez Barrientos,Ter 07:00-09:00; Qui 07:00-09:00,Ter-Qui,59,56
2025/2,GMA00155,CÁLCULO 2,M3,/graduacao/quadrodehorarios/turmas/100000437244,Ageu Barbosa Freire,Ter 07:00-09:00; Qui 07:00-09:00,Ter-Qui,46,39
2025/2,GMA00155,CÁLCULO 2,N2,/graduacao/quadrodehorarios/turmas/100000429881,Pablo Gutierrez Barrientos,Ter 09:00-11:00; Qui 09:00-11:00,Ter-Qui,55,53
2025/2,GMA00155,CÁLCULO 2,O2,/graduacao/quadrodehorarios/turmas/100000429886,Cheng Xu,Ter 11:00-13:00; Qui 11:00-13:00,Ter-Qui,29,27
