semestre,codigo,disciplina,curso,periodo_curricular,turma,turma_url,horarios,vagas_por_curso,quantidade_secoes_alternativas,vinculada_ao_pdf,tratamento_no_modelo
2026-1,GET00116,FUNDAMENTOS DE ESTATISTICA APLICADA,SI,,E1,/graduacao/quadrodehorarios/turmas/100000449852,Seg 20:00-22:00; Qua 20:00-22:00,"[{""codigo_curso"":""20"",""curso"":""Matemática"",""vagas_regular"":13,""vagas_vestibulando"":0,""vagas"":13,""inscritos_regular"":6,""inscritos_vestibulando"":0,""inscritos"":6},{""codigo_curso"":""83"",""curso"":""Sistemas de Informação"",""vagas_regular"":43,""vagas_vestibulando"":1,""vagas"":44,""inscritos_regular"":32,""inscritos_vestibulando"":1,""inscritos"":33},{""codigo_curso"":""24"",""curso"":""Psicologia"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1}]",5,False,
2026-1,GET00116,FUNDAMENTOS DE ESTATISTICA APLICADA,SI,,G1,/graduacao/quadrodehorarios/turmas/100000450655,Ter 16:00-18:00; Qui 16:00-18:00,"[{""codigo_curso"":""20"",""curso"":""Matemática"",""vagas_regular"":3,""vagas_vestibulando"":0,""vagas"":3,""inscritos_regular"":3,""inscritos_vestibulando"":0,""inscritos"":3},{""codigo_curso"":""95"",""curso"":""Ciência Ambiental"",""vagas_regular"":9,""vagas_vestibulando"":0,""vagas"":9,""inscritos_regular"":9,""inscritos_vestibulando"":0,""inscritos"":9},{""codigo_curso"":""50"",""curso"":""Geofísica"",""vagas_regular"":4,""vagas_vestibulando"":0,""vagas"":4,""inscritos_regular"":3,""inscritos_vestibulando"":0,""inscritos"":3},{""codigo_curso"":""23"",""curso"":""Administração"",""vagas_regular"":5,""vagas_vestibulando"":0,""vagas"":5,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1},{""codigo_curso"":""117"",""curso"":""Administração Pública"",""vagas_regular"":7,""vagas_vestibulando"":0,""vagas"":7,""inscritos_regular"":5,""inscritos_vestibulando"":0,""inscritos"":5},{""codigo_curso"":""22"",""curso"":""Ciências Contábeis"",""vagas_regular"":17,""vagas_vestibulando"":0,""vagas"":17,""inscritos_regular"":16,""inscritos_vestibulando"":0,""inscritos"":16},{""codigo_curso"":""29"",""curso"":""Química Industrial"",""vagas_regular"":5,""vagas_vestibulando"":0,""vagas"":5,""inscritos_regular"":4,""inscritos_vestibulando"":0,""inscritos"":4},{""codigo_curso"":""83"",""curso"":""Sistemas de Informação"",""vagas_regular"":5,""vagas_vestibulando"":0,""vagas"":5,""inscritos_regular"":5,""inscritos_vestibulando"":0,""inscritos"":5},{""codigo_curso"":""59"",""curso"":""Relações Internacionais"",""vagas_regular"":5,""vagas_vestibulando"":0,""vagas"":5,""inscritos_regular"":3,""inscritos_vestibulando"":0,""inscritos"":3}]",5,False,
2026-1,GET00116,FUNDAMENTOS DE ESTATISTICA APLICADA,SI,,H1,/graduacao/quadrodehorarios/turmas/100000449854,Ter 18:00-20:00; Qui 18:00-20:00,"[{""codigo_curso"":""95"",""curso"":""Ciência Ambiental"",""vagas_regular"":3,""vagas_vestibulando"":1,""vagas"":4,""inscritos_regular"":2,""inscritos_vestibulando"":1,""inscritos"":3},{""codigo_curso"":""44"",""curso"":""Ciências Biológicas"",""vagas_regular"":23,""vagas_vestibulando"":0,""vagas"":23,""inscritos_regular"":18,""inscritos_vestibulando"":0,""inscritos"":18},{""codigo_curso"":""50"",""curso"":""Geofísica"",""vagas_regular"":5,""vagas_vestibulando"":0,""vagas"":5,""inscritos_regular"":5,""inscritos_vestibulando"":0,""inscritos"":5},{""codigo_curso"":""20"",""curso"":""Matemática"",""vagas_regular"":2,""vagas_vestibulando"":0,""vagas"":2,""inscritos_regular"":2,""inscritos_vestibulando"":0,""inscritos"":2},{""codigo_curso"":""83"",""curso"":""Sistemas de Informação"",""vagas_regular"":5,""vagas_vestibulando"":0,""vagas"":5,""inscritos_regular"":5,""inscritos_vestibulando"":0,""inscritos"":5},{""codigo_curso"":""96"",""curso"":""Desenho Industrial"",""vagas_regular"":21,""vagas_vestibulando"":0,""vagas"":21,""inscritos_regular"":13,""inscritos_vestibulando"":0,""inscritos"":13}]",5,False,
2026-1,GET00116,FUNDAMENTOS DE ESTATISTICA APLICADA,SI,,I1,/graduacao/quadrodehorarios/turmas/100000449857,Ter 20:00-22:00; Qui 20:00-22:00,"[{""codigo_curso"":""20"",""curso"":""Matemática"",""vagas_regular"":8,""vagas_vestibulando"":0,""vagas"":8,""inscritos_regular"":8,""inscritos_vestibulando"":0,""inscritos"":8},{""codigo_curso"":""59"",""curso"":""Relações Internacionais"",""vagas_regular"":20,""vagas_vestibulando"":0,""vagas"":20,""inscritos_regular"":12,""inscritos_vestibulando"":0,""inscritos"":12},{""codigo_curso"":""50"",""curso"":""Geofísica"",""vagas_regular"":2,""vagas_vestibulando"":0,""vagas"":2,""inscritos_regular"":0,""inscritos_vestibulando"":0,""inscritos"":0},{""codigo_curso"":""23"",""curso"":""Administração"",""vagas_regular"":4,""vagas_vestibulando"":0,""vagas"":4,""inscritos_regular"":2,""inscritos_vestibulando"":0,""inscritos"":2},{""codigo_curso"":""117"",""curso"":""Administração Pública"",""vagas_regular"":7,""vagas_vestibulando"":0,""vagas"":7,""inscritos_regular"":4,""inscritos_vestibulando"":0,""inscritos"":4},{""codigo_curso"":""22"",""curso"":""Ciências Contábeis"",""vagas_regular"":5,""vagas_vestibulando"":0,""vagas"":5,""inscritos_regular"":5,""inscritos_vestibulando"":0,""inscritos"":5},{""codigo_curso"":""83"",""curso"":""Sistemas de Informação"",""vagas_regular"":5,""vagas_vestibulando"":2,""vagas"":7,""inscritos_regular"":3,""inscritos_vestibulando"":2,""inscritos"":5},{""codigo_curso"":""44"",""curso"":""Ciências Biológicas"",""vagas_regular"":4,""vagas_vestibulando"":0,""vagas"":4,""inscritos_regular"":2,""inscritos_vestibulando"":0,""inscritos"":2}]",5,False,
2026-1,GET00177,ESTATÍSTICA BÁSICA,CC,,A1,/graduacao/quadrodehorarios/turmas/100000449758,Seg 09:00-11:00; Qua 09:00-11:00,"[{""codigo_curso"":""56"",""curso"":""Eng. de Recursos Hídricos e Meio Ambiente"",""vagas_regular"":5,""vagas_vestibulando"":0,""vagas"":5,""inscritos_regular"":2,""inscritos_vestibulando"":0,""inscritos"":2},{""codigo_curso"":""83"",""curso"":""Sistemas de Informação"",""vagas_regular"":2,""vagas_vestibulando"":0,""vagas"":2,""inscritos_regular"":0,""inscritos_vestibulando"":0,""inscritos"":0},{""codigo_curso"":""43"",""curso"":""Engenharia Agrícola e Ambiental"",""vagas_regular"":5,""vagas_vestibulando"":0,""vagas"":5,""inscritos_regular"":5,""inscritos_vestibulando"":0,""inscritos"":5},{""codigo_curso"":""31"",""curso"":""Ciência da Computação"",""vagas_regular"":10,""vagas_vestibulando"":0,""vagas"":10,""inscritos_regular"":10,""inscritos_vestibulando"":0,""inscritos"":10},{""codigo_curso"":""42"",""curso"":""Engenharia de Produção"",""vagas_regular"":16,""vagas_vestibulando"":0,""vagas"":16,""inscritos_regular"":8,""inscritos_vestibulando"":0,""inscritos"":8},{""codigo_curso"":""27"",""curso"":""Engenharia Química"",""vagas_regular"":5,""vagas_vestibulando"":0,""vagas"":5,""inscritos_regular"":2,""inscritos_vestibulando"":0,""inscritos"":2},{""codigo_curso"":""41"",""curso"":""Engenharia de Telecomunicações"",""vagas_regular"":5,""vagas_vestibulando"":0,""vagas"":5,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1}]",8,False,
2026-1,GET00177,ESTATÍSTICA BÁSICA,CC,,B1,/graduacao/quadrodehorarios/turmas/100000449764,Seg 11:00-13:00; Qua 11:00-13:00,"[{""codigo_curso"":""31"",""curso"":""Ciência da Computação"",""vagas_regular"":7,""vagas_vestibulando"":0,""vagas"":7,""inscritos_regular"":7,""inscritos_vestibulando"":0,""inscritos"":7},{""codigo_curso"":""38"",""curso"":""Engenharia Elétrica"",""vagas_regular"":12,""vagas_vestibulando"":0,""vagas"":12,""inscritos_regular"":10,""inscritos_vestibulando"":0,""inscritos"":10},{""codigo_curso"":""40"",""curso"":""Engenharia Mecânica"",""vagas_regular"":15,""vagas_vestibulando"":0,""vagas"":15,""inscritos_regular"":9,""inscritos_vestibulando"":0,""inscritos"":9},{""codigo_curso"":""56"",""curso"":""Eng. de Recursos Hídricos e Meio Ambiente"",""vagas_regular"":8,""vagas_vestibulando"":1,""vagas"":9,""inscritos_regular"":4,""inscritos_vestibulando"":1,""inscritos"":5},{""codigo_curso"":""42"",""curso"":""Engenharia de Produção"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1},{""codigo_curso"":""41"",""curso"":""Engenharia de Telecomunicações"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1},{""codigo_curso"":""95"",""curso"":""Ciência Ambiental"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1},{""codigo_curso"":""83"",""curso"":""Sistemas de Informação"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1},{""codigo_curso"":""43"",""curso"":""Engenharia Agrícola e Ambiental"",""vagas_regular"":2,""vagas_vestibulando"":0,""vagas"":2,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1}]",8,False,
2026-1,GET00177,ESTATÍSTICA BÁSICA,CC,,C1,/graduacao/quadrodehorarios/turmas/100000449868,Seg 14:00-16:00; Qua 14:00-16:00,"[{""codigo_curso"":""31"",""curso"":""Ciência da Computação"",""vagas_regular"":12,""vagas_vestibulando"":0,""vagas"":12,""inscritos_regular"":12,""inscritos_vestibulando"":0,""inscritos"":12},{""codigo_curso"":""42"",""curso"":""Engenharia de Produção"",""vagas_regular"":10,""vagas_vestibulando"":0,""vagas"":10,""inscritos_regular"":9,""inscritos_vestibulando"":0,""inscritos"":9},{""codigo_curso"":""56"",""curso"":""Eng. de Recursos Hídricos e Meio Ambiente"",""vagas_regular"":3,""vagas_vestibulando"":0,""vagas"":3,""inscritos_regular"":0,""inscritos_vestibulando"":0,""inscritos"":0},{""codigo_curso"":""41"",""curso"":""Engenharia de Telecomunicações"",""vagas_regular"":4,""vagas_vestibulando"":0,""vagas"":4,""inscritos_regular"":2,""inscritos_vestibulando"":0,""inscritos"":2},{""codigo_curso"":""38"",""curso"":""Engenharia Elétrica"",""vagas_regular"":14,""vagas_vestibulando"":0,""vagas"":14,""inscritos_regular"":12,""inscritos_vestibulando"":0,""inscritos"":12},{""codigo_curso"":""40"",""curso"":""Engenharia Mecânica"",""vagas_regular"":3,""vagas_vestibulando"":0,""vagas"":3,""inscritos_regular"":2,""inscritos_vestibulando"":0,""inscritos"":2},{""codigo_curso"":""27"",""curso"":""Engenharia Química"",""vagas_regular"":2,""vagas_vestibulando"":0,""vagas"":2,""inscritos_regular"":2,""inscritos_vestibulando"":0,""inscritos"":2},{""codigo_curso"":""37"",""curso"":""Engenharia Civil"",""vagas_regular"":11,""vagas_vestibulando"":0,""vagas"":11,""inscritos_regular"":4,""inscritos_vestibulando"":0,""inscritos"":4}]",8,False,
2026-1,GET00177,ESTATÍSTICA BÁSICA,CC,,F1,/graduacao/quadrodehorarios/turmas/100000449776,Ter 09:00-11:00; Qui 09:00-11:00,"[{""codigo_curso"":""51"",""curso"":""Engenharia de Petróleo"",""vagas_regular"":5,""vagas_vestibulando"":0,""vagas"":5,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1},{""codigo_curso"":""56"",""curso"":""Eng. de Recursos Hídricos e Meio Ambiente"",""vagas_regular"":6,""vagas_vestibulando"":0,""vagas"":6,""inscritos_regular"":2,""inscritos_vestibulando"":0,""inscritos"":2},{""codigo_curso"":""40"",""curso"":""Engenharia Mecânica"",""vagas_regular"":5,""vagas_vestibulando"":0,""vagas"":5,""inscritos_regular"":5,""inscritos_vestibulando"":0,""inscritos"":5},{""codigo_curso"":""27"",""curso"":""Engenharia Química"",""vagas_regular"":15,""vagas_vestibulando"":0,""vagas"":15,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1},{""codigo_curso"":""83"",""curso"":""Sistemas de Informação"",""vagas_regular"":5,""vagas_vestibulando"":0,""vagas"":5,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1},{""codigo_curso"":""42"",""curso"":""Engenharia de Produção"",""vagas_regular"":3,""vagas_vestibulando"":0,""vagas"":3,""inscritos_regular"":3,""inscritos_vestibulando"":0,""inscritos"":3},{""codigo_curso"":""31"",""curso"":""Ciência da Computação"",""vagas_regular"":15,""vagas_vestibulando"":0,""vagas"":15,""inscritos_regular"":14,""inscritos_vestibulando"":0,""inscritos"":14}]",8,False,
2026-1,GET00177,ESTATÍSTICA BÁSICA,CC,,G1,/graduacao/quadrodehorarios/turmas/100000449789,Ter 11:00-13:00; Qui 11:00-13:00,"[{""codigo_curso"":""43"",""curso"":""Engenharia Agrícola e Ambiental"",""vagas_regular"":15,""vagas_vestibulando"":0,""vagas"":15,""inscritos_regular"":6,""inscritos_vestibulando"":0,""inscritos"":6},{""codigo_curso"":""51"",""curso"":""Engenharia de Petróleo"",""vagas_regular"":5,""vagas_vestibulando"":0,""vagas"":5,""inscritos_regular"":0,""inscritos_vestibulando"":0,""inscritos"":0},{""codigo_curso"":""56"",""curso"":""Eng. de Recursos Hídricos e Meio Ambiente"",""vagas_regular"":12,""vagas_vestibulando"":0,""vagas"":12,""inscritos_regular"":10,""inscritos_vestibulando"":0,""inscritos"":10},{""codigo_curso"":""41"",""curso"":""Engenharia de Telecomunicações"",""vagas_regular"":12,""vagas_vestibulando"":1,""vagas"":13,""inscritos_regular"":8,""inscritos_vestibulando"":0,""inscritos"":8},{""codigo_curso"":""83"",""curso"":""Sistemas de Informação"",""vagas_regular"":5,""vagas_vestibulando"":0,""vagas"":5,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1},{""codigo_curso"":""42"",""curso"":""Engenharia de Produção"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1},{""codigo_curso"":""37"",""curso"":""Engenharia Civil"",""vagas_regular"":2,""vagas_vestibulando"":0,""vagas"":2,""inscritos_regular"":2,""inscritos_vestibulando"":0,""inscritos"":2},{""codigo_curso"":""31"",""curso"":""Ciência da Computação"",""vagas_regular"":5,""vagas_vestibulando"":0,""vagas"":5,""inscritos_regular"":4,""inscritos_vestibulando"":0,""inscritos"":4}]",8,False,
2026-1,GET00177,ESTATÍSTICA BÁSICA,CC,,H1,/graduacao/quadrodehorarios/turmas/100000449790,Ter 14:00-16:00; Qui 14:00-16:00,"[{""codigo_curso"":""31"",""curso"":""Ciência da Computação"",""vagas_regular"":10,""vagas_vestibulando"":0,""vagas"":10,""inscritos_regular"":2,""inscritos_vestibulando"":0,""inscritos"":2},{""codigo_curso"":""51"",""curso"":""Engenharia de Petróleo"",""vagas_regular"":5,""vagas_vestibulando"":0,""vagas"":5,""inscritos_regular"":0,""inscritos_vestibulando"":0,""inscritos"":0},{""codigo_curso"":""42"",""curso"":""Engenharia de Produção"",""vagas_regular"":5,""vagas_vestibulando"":0,""vagas"":5,""inscritos_regular"":4,""inscritos_vestibulando"":0,""inscritos"":4},{""codigo_curso"":""56"",""curso"":""Eng. de Recursos Hídricos e Meio Ambiente"",""vagas_regular"":8,""vagas_vestibulando"":0,""vagas"":8,""inscritos_regular"":5,""inscritos_vestibulando"":0,""inscritos"":5},{""codigo_curso"":""38"",""curso"":""Engenharia Elétrica"",""vagas_regular"":10,""vagas_vestibulando"":0,""vagas"":10,""inscritos_regular"":9,""inscritos_vestibulando"":0,""inscritos"":9},{""codigo_curso"":""40"",""curso"":""Engenharia Mecânica"",""vagas_regular"":10,""vagas_vestibulando"":0,""vagas"":10,""inscritos_regular"":3,""inscritos_vestibulando"":0,""inscritos"":3},{""codigo_curso"":""27"",""curso"":""Engenharia Química"",""vagas_regular"":8,""vagas_vestibulando"":0,""vagas"":8,""inscritos_regular"":3,""inscritos_vestibulando"":0,""inscritos"":3}]",8,False,
2026-1,GET00177,ESTATÍSTICA BÁSICA,CC,,I1,/graduacao/quadrodehorarios/turmas/100000449791,Ter 16:00-18:00; Qui 16:00-18:00,"[{""codigo_curso"":""37"",""curso"":""Engenharia Civil"",""vagas_regular"":17,""vagas_vestibulando"":0,""vagas"":17,""inscritos_regular"":15,""inscritos_vestibulando"":0,""inscritos"":15},{""codigo_curso"":""51"",""curso"":""Engenharia de Petróleo"",""vagas_regular"":2,""vagas_vestibulando"":0,""vagas"":2,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1},{""codigo_curso"":""42"",""curso"":""Engenharia de Produção"",""vagas_regular"":7,""vagas_vestibulando"":0,""vagas"":7,""inscritos_regular"":6,""inscritos_vestibulando"":0,""inscritos"":6},{""codigo_curso"":""38"",""curso"":""Engenharia Elétrica"",""vagas_regular"":7,""vagas_vestibulando"":0,""vagas"":7,""inscritos_regular"":7,""inscritos_vestibulando"":0,""inscritos"":7},{""codigo_curso"":""40"",""curso"":""Engenharia Mecânica"",""vagas_regular"":14,""vagas_vestibulando"":1,""vagas"":15,""inscritos_regular"":13,""inscritos_vestibulando"":0,""inscritos"":13},{""codigo_curso"":""27"",""curso"":""Engenharia Química"",""vagas_regular"":7,""vagas_vestibulando"":0,""vagas"":7,""inscritos_regular"":7,""inscritos_vestibulando"":0,""inscritos"":7},{""codigo_curso"":""102"",""curso"":""Segurança Pública"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":0,""inscritos_vestibulando"":0,""inscritos"":0},{""codigo_curso"":""31"",""curso"":""Ciência da Computação"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1}]",8,False,
2026-1,GET00177,ESTATÍSTICA BÁSICA,CC,,J1,/graduacao/quadrodehorarios/turmas/100000449792,Ter 18:00-20:00; Qui 18:00-20:00,"[{""codigo_curso"":""31"",""curso"":""Ciência da Computação"",""vagas_regular"":10,""vagas_vestibulando"":0,""vagas"":10,""inscritos_regular"":2,""inscritos_vestibulando"":0,""inscritos"":2},{""codigo_curso"":""37"",""curso"":""Engenharia Civil"",""vagas_regular"":15,""vagas_vestibulando"":0,""vagas"":15,""inscritos_regular"":2,""inscritos_vestibulando"":0,""inscritos"":2},{""codigo_curso"":""42"",""curso"":""Engenharia de Produção"",""vagas_regular"":3,""vagas_vestibulando"":0,""vagas"":3,""inscritos_regular"":0,""inscritos_vestibulando"":0,""inscritos"":0},{""codigo_curso"":""38"",""curso"":""Engenharia Elétrica"",""vagas_regular"":10,""vagas_vestibulando"":0,""vagas"":10,""inscritos_regular"":5,""inscritos_vestibulando"":0,""inscritos"":5},{""codigo_curso"":""40"",""curso"":""Engenharia Mecânica"",""vagas_regular"":5,""vagas_vestibulando"":0,""vagas"":5,""inscritos_regular"":0,""inscritos_vestibulando"":0,""inscritos"":0},{""codigo_curso"":""83"",""curso"":""Sistemas de Informação"",""vagas_regular"":5,""vagas_vestibulando"":0,""vagas"":5,""inscritos_regular"":4,""inscritos_vestibulando"":0,""inscritos"":4},{""codigo_curso"":""43"",""curso"":""Engenharia Agrícola e Ambiental"",""vagas_regular"":5,""vagas_vestibulando"":0,""vagas"":5,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1},{""codigo_curso"":""41"",""curso"":""Engenharia de Telecomunicações"",""vagas_regular"":5,""vagas_vestibulando"":0,""vagas"":5,""inscritos_regular"":2,""inscritos_vestibulando"":0,""inscritos"":2},{""codigo_curso"":""27"",""curso"":""Engenharia Química"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":0,""inscritos_vestibulando"":0,""inscritos"":0}]",8,False,
2026-1,GFI00158,FÍSICA I,CC,,A3,/graduacao/quadrodehorarios/turmas/100000444684,Seg 11:00-13:00; Qua 11:00-13:00; Sab 08:00-10:00,"[{""codigo_curso"":""28"",""curso"":""Química"",""vagas_regular"":8,""vagas_vestibulando"":0,""vagas"":8,""inscritos_regular"":8,""inscritos_vestibulando"":0,""inscritos"":8},{""codigo_curso"":""29"",""curso"":""Química Industrial"",""vagas_regular"":8,""vagas_vestibulando"":0,""vagas"":8,""inscritos_regular"":7,""inscritos_vestibulando"":0,""inscritos"":7},{""codigo_curso"":""42"",""curso"":""Engenharia de Produção"",""vagas_regular"":5,""vagas_vestibulando"":0,""vagas"":5,""inscritos_regular"":4,""inscritos_vestibulando"":0,""inscritos"":4},{""codigo_curso"":""20"",""curso"":""Matemática"",""vagas_regular"":6,""vagas_vestibulando"":0,""vagas"":6,""inscritos_regular"":5,""inscritos_vestibulando"":0,""inscritos"":5},{""codigo_curso"":""25"",""curso"":""Física"",""vagas_regular"":8,""vagas_vestibulando"":0,""vagas"":8,""inscritos_regular"":7,""inscritos_vestibulando"":0,""inscritos"":7},{""codigo_curso"":""37"",""curso"":""Engenharia Civil"",""vagas_regular"":8,""vagas_vestibulando"":0,""vagas"":8,""inscritos_regular"":8,""inscritos_vestibulando"":0,""inscritos"":8},{""codigo_curso"":""38"",""curso"":""Engenharia Elétrica"",""vagas_regular"":5,""vagas_vestibulando"":0,""vagas"":5,""inscritos_regular"":5,""inscritos_vestibulando"":0,""inscritos"":5},{""codigo_curso"":""40"",""curso"":""Engenharia Mecânica"",""vagas_regular"":7,""vagas_vestibulando"":0,""vagas"":7,""inscritos_regular"":7,""inscritos_vestibulando"":0,""inscritos"":7},{""codigo_curso"":""50"",""curso"":""Geofísica"",""vagas_regular"":9,""vagas_vestibulando"":1,""vagas"":10,""inscritos_regular"":5,""inscritos_vestibulando"":1,""inscritos"":6},{""codigo_curso"":""51"",""curso"":""Engenharia de Petróleo"",""vagas_regular"":7,""vagas_vestibulando"":0,""vagas"":7,""inscritos_regular"":6,""inscritos_vestibulando"":0,""inscritos"":6},{""codigo_curso"":""56"",""curso"":""Eng. de Recursos Hídricos e Meio Ambiente"",""vagas_regular"":7,""vagas_vestibulando"":0,""vagas"":7,""inscritos_regular"":4,""inscritos_vestibulando"":0,""inscritos"":4},{""codigo_curso"":""43"",""curso"":""Engenharia Agrícola e Ambiental"",""vagas_regular"":7,""vagas_vestibulando"":0,""vagas"":7,""inscritos_regular"":6,""inscritos_vestibulando"":0,""inscritos"":6},{""codigo_curso"":""27"",""curso"":""Engenharia Química"",""vagas_regular"":5,""vagas_vestibulando"":0,""vagas"":5,""inscritos_regular"":5,""inscritos_vestibulando"":0,""inscritos"":5},{""codigo_curso"":""31"",""curso"":""Ciência da Computação"",""vagas_regular"":9,""vagas_vestibulando"":0,""vagas"":9,""inscritos_regular"":6,""inscritos_vestibulando"":0,""inscritos"":6}]",9,False,
2026-1,GFI00158,FÍSICA I,CC,,A4,/graduacao/quadrodehorarios/turmas/100000444685,Seg 14:00-16:00; Qua 14:00-16:00; Sab 08:00-10:00,"[{""codigo_curso"":""40"",""curso"":""Engenharia Mecânica"",""vagas_regular"":5,""vagas_vestibulando"":0,""vagas"":5,""inscritos_regular"":3,""inscritos_vestibulando"":0,""inscritos"":3},{""codigo_curso"":""28"",""curso"":""Química"",""vagas_regular"":8,""vagas_vestibulando"":0,""vagas"":8,""inscritos_regular"":6,""inscritos_vestibulando"":0,""inscritos"":6},{""codigo_curso"":""29"",""curso"":""Química Industrial"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1},{""codigo_curso"":""20"",""curso"":""Matemática"",""vagas_regular"":6,""vagas_vestibulando"":0,""vagas"":6,""inscritos_regular"":4,""inscritos_vestibulando"":0,""inscritos"":4},{""codigo_curso"":""25"",""curso"":""Física"",""vagas_regular"":7,""vagas_vestibulando"":0,""vagas"":7,""inscritos_regular"":6,""inscritos_vestibulando"":0,""inscritos"":6},{""codigo_curso"":""27"",""curso"":""Engenharia Química"",""vagas_regular"":9,""vagas_vestibulando"":0,""vagas"":9,""inscritos_regular"":9,""inscritos_vestibulando"":0,""inscritos"":9},{""codigo_curso"":""31"",""curso"":""Ciência da Computação"",""vagas_regular"":9,""vagas_vestibulando"":0,""vagas"":9,""inscritos_regular"":9,""inscritos_vestibulando"":0,""inscritos"":9},{""codigo_curso"":""37"",""curso"":""Engenharia Civil"",""vagas_regular"":12,""vagas_vestibulando"":0,""vagas"":12,""inscritos_regular"":12,""inscritos_vestibulando"":0,""inscritos"":12},{""codigo_curso"":""38"",""curso"":""Engenharia Elétrica"",""vagas_regular"":2,""vagas_vestibulando"":0,""vagas"":2,""inscritos_regular"":2,""inscritos_vestibulando"":0,""inscritos"":2},{""codigo_curso"":""41"",""curso"":""Engenharia de Telecomunicações"",""vagas_regular"":23,""vagas_vestibulando"":0,""vagas"":23,""inscritos_regular"":20,""inscritos_vestibulando"":0,""inscritos"":20},{""codigo_curso"":""43"",""curso"":""Engenharia Agrícola e Ambiental"",""vagas_regular"":7,""vagas_vestibulando"":0,""vagas"":7,""inscritos_regular"":4,""inscritos_vestibulando"":0,""inscritos"":4},{""codigo_curso"":""51"",""curso"":""Engenharia de Petróleo"",""vagas_regular"":6,""vagas_vestibulando"":0,""vagas"":6,""inscritos_regular"":5,""inscritos_vestibulando"":0,""inscritos"":5},{""codigo_curso"":""56"",""curso"":""Eng. de Recursos Hídricos e Meio Ambiente"",""vagas_regular"":4,""vagas_vestibulando"":0,""vagas"":4,""inscritos_regular"":3,""inscritos_vestibulando"":0,""inscritos"":3},{""codigo_curso"":""42"",""curso"":""Engenharia de Produção"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":0,""inscritos_vestibulando"":0,""inscritos"":0}]",9,False,
